player,map,category,time,proof,date,tag
"Nugglei","Shipwrecked","Skip IGT","15.5","https://www.youtube.com/watch?v=bVj1jOQo-Ps","46044",""
"Nugglei","Northern Cliffs","Skip EGT","5.783","https://youtu.be/X4fyYS2zxZU","46044",""
"Nugglei","Melodical Fantasy","R15 Skipless","42","https://youtu.be/LqX9UkYx_gM","46044",""
"klawtropper1","Honeycomb Run","Skip EGT","14.183","https://www.youtube.com/watch?v=2ZnrR3RlBqs","46044",""
"klawtropper1","Heights","Skip IGT","7.9","https://youtu.be/AYjPeNT1tnU","46045",""
"Vegeta","Reflection","Skipless EGT","31.567","https://www.youtube.com/watch?v=ov4V76gFTFU","46045",""
"Vegeta","Reflection","Skipless IGT","31.6","https://www.youtube.com/watch?v=ov4V76gFTFU","46045",""
"Vegeta","Canyon","Skipless IGT","15.1","https://youtu.be/smzppmkIrmY","46045",""
"Vegeta","Canyon","Skipless EGT","15.133","https://youtu.be/smzppmkIrmY","46045",""
"Altensee","Canyon","Skipless EGT","15.083","https://youtu.be/VYH3Ageh0Hg","46045",""
"Altensee","Frozen","Skipless EGT","24.967","https://youtu.be/dpdjQYyYCkg","46045",""
"Altensee","Mystic Alps","Skip IGT","12.7","https://youtu.be/DDrxPsNovDk","46045",""
"Altensee","Mystic Alps","Skip EGT","12.667","https://youtu.be/DDrxPsNovDk","46045",""
"Nugglei","Mystic Alps","Skip IGT","12.7","https://youtu.be/B2Haqu-ZcG4","46045",""
"Max","Northern Cliffs","R6 Skipless","13.5","https://cdn.discordapp.com/attachments/993347413442056192/1464414282161590445/northern_cliffs_13.5.mp4?ex=69756194&is=69741014&hm=b7a3b67669e4ea1ebf1906acd677f71a9afc53592e7fd0448f9755c2458db1a5&","46045",""
"Vegeta","Legacy","Skipless IGT","31","https://youtu.be/uUy_B3fIoHY","46045",""
"Vegeta","Legacy","Skipless EGT","30.983","https://youtu.be/uUy_B3fIoHY","46045",""
"Altensee","Crystal Mine","Skipless EGT","24.25","https://youtu.be/O4qBzWULLdY","46045",""
"Vegeta","Crystal Mine","Skip IGT","23","https://youtu.be/SFbag71gd8I","46045",""
"Nugglei","Mystic Alps","Skip IGT","12.8","https://youtu.be/veSWziZdqbc","46045",""
"Nugglei","Mystic Alps","Skip EGT","12.717","https://youtu.be/B2Haqu-ZcG4","46045",""
"Vegeta","Taiga","Skipless IGT","19.3","https://youtu.be/2cC8J917FgQ","46046",""
"Vegeta","Magma Cavern","Skipless EGT","35.6","https://youtu.be/9-ZhTw3j3uU","46046",""
"Shane","Magma Cavern","Skipless IGT","35.6","https://youtu.be/fh9oudeMeiQ","46046",""
"Vegeta","Magma Cavern","Skipless EGT","35.583","https://youtu.be/j8xM7bfi5tc","46046",""
"Altensee","Magma Cavern","Skipless EGT","35.55","https://youtu.be/lVIJL-ziPbE","46046",""
"Altensee","Acid Realm","R15 Skipless","37.4","https://youtu.be/CDBzVbf2guk","46046",""
"Altensee","Tropical Dash","R15 Skipless","29.3","https://youtu.be/CDBzVbf2guk","46046",""
"Shane","Island Route","Skipless IGT","32.4","https://youtu.be/oHeX49ZcqzE","46046",""
"Nugglei","Disaster Valley","Skip IGT","16.1","https://youtu.be/F5cLuDnXRg0","46046",""
"Nugglei","Disaster Valley","Skip EGT","15.933","https://youtu.be/F5cLuDnXRg0","46046",""
"Jordan","Ancient Tomb","Skipless IGT","35.7","https://youtu.be/3fKBCGxC_fc?si=Au7N4Zun8tKfdy9p","46046",""
"Arcie","The Orion Disaster","Skipless EGT","15.967","https://youtu.be/lirbPRqeG-c","46047",""
"Arcie","Fuyu Village","Skipless IGT","19.7","https://youtu.be/PW9NXlFVhb8","46047",""
"Arcie","Fuyu Village","Skipless EGT","19.6","https://youtu.be/PW9NXlFVhb8","46047",""
"Arcie","Heist","R6 Skipless","26.9","https://youtu.be/Qc1lhjGezBQ","46047",""
"Arcie","Heist","Skipless IGT","26.9","https://youtu.be/Qc1lhjGezBQ","46047",""
"Arcie","The Emerald Isle","Skipless IGT","19.3","https://youtu.be/qfvliubM2AE","46047",""
"Arcie","Laser Tag","Skipless EGT","22.75","https://youtu.be/iNc_9KArVZs","46047",""
"Arcie","Enchanted Forest","Skipless IGT","25.1","https://youtu.be/3Q17-se6wZE","46047",""
"Arcie","Enchanted Forest","Skipless EGT","25.133","https://youtu.be/3Q17-se6wZE","46047",""
"Arcie","Heist","Skipless EGT","26.833","https://www.youtube.com/watch?v=Qc1lhjGezBQ","46047",""
"Arcie","Crystal Mine","R6 Skipless","24.6","https://www.youtube.com/watch?v=ZVyPtink2GA","46048",""
"Gavin","Canyon","Skipless EGT","15.083","https://youtu.be/7KTzo5fl4hc","46048",""
"Arcie","Dunes","R6 Skipless","32.7","https://youtu.be/y9kAMAB6l2g","46048",""
"Arcie","Grassy Mountain","R6 Skipless","31.3","https://youtu.be/-Wrq_eW1A2E","46048",""
"Altensee","The Orion Disaster","Skipless EGT","15.967","https://www.youtube.com/watch?v=--Y8p53MIuQ","46048",""
"Vegeta","Magma Cavern","Skipless IGT","35.6","https://youtu.be/wt_zKS6E-ZY","46048",""
"Arcie","Fuyu Village","Skipless IGT","19.6","https://youtu.be/BpYObhYj2Dc","46049",""
"Arcie","Fuyu Village","Skipless EGT","19.583","https://youtu.be/odvAEZ8CfPM","46049",""
"Arcie","Grassy Mountain","Skipless EGT","31","https://youtu.be/Caq_8Ff2mLk","46049",""
"Jordan","Disaster Valley","Skipless IGT","36.8","https://youtube.com/shorts/EtQRT3J4Hr8?si=M-fPYHflIwAY1ja_","46049",""
"Altensee","Disaster Valley","Skip IGT","15.3","https://youtu.be/Us4-4MZJNX8","46049",""
"Altensee","Disaster Valley","Skip EGT","15.233","https://youtu.be/Us4-4MZJNX8","46049",""
"Vegeta","Disaster Valley","Skip IGT","15.3","https://youtu.be/oUW5DpIrwhU","46049",""
"Vegeta","Disaster Valley","Skip EGT","15.233","https://youtu.be/oUW5DpIrwhU","46049",""
"Arcie","Grassy Mountain","Skipless IGT","31","https://youtu.be/Caq_8Ff2mLk","46050",""
"Arcie","Pastel Valley","Skipless IGT","24.9","https://youtu.be/NZ4s6GFPcDU","46050",""
"Arcie","Pastel Valley","Skipless EGT","24.817","https://youtu.be/NZ4s6GFPcDU","46050",""
"Gavin","Ravine","Skipless EGT","15.55","https://youtu.be/QhVwcH-aw7s","46050",""
"Jordan","The Orion Disaster","Skipless IGT","17.7","https://youtube.com/shorts/LeVKLG-FOHY?si=5vR9vx59prJKF_vg","46050",""
"Shane","Legacy","Skipless EGT","30.917","https://youtu.be/XuIo2gY63P4","46050",""
"Arcie","Ravine","Skipless IGT","15.6","https://youtu.be/D86GGgwAGEY","46051",""
"Arcie","Ravine","Skipless EGT","15.6","https://youtu.be/D86GGgwAGEY","46051",""
"Arcie","Ravine","Skipless EGT","15.583","https://youtu.be/6F8CdLpexvo","46052",""
"Max","Twilight Lagoon","R6 Skipless","24.5","https://discord.com/channels/582916403691257876/993347413442056192/1466585959062573301","46052",""
"Arcie","Floatroads","Skipless EGT","26.033","https://www.youtube.com/watch?v=KgkLkXPyw50","46053",""
"Altensee","Shipwrecked","Skip IGT","14.9","https://youtu.be/fAeOjIIIPsE","46053",""
"Altensee","Shipwrecked","Skip EGT","14.883","https://youtu.be/fAeOjIIIPsE","46053",""
"Flame","Disaster Valley","R15 Skipless","34.9","https://youtu.be/qdx7T2wFgPM?si=9XjVquJ9otFZh547","46053",""
"Flame","The Orion Disaster","R15 Skipless","16.5","https://youtu.be/xjaB-ukDGcQ?si=UbhRmyiD7euABE0y","46053",""
"Flame","Candyland","R15 Skipless","16.2","https://youtu.be/9mQkVckwRF4?si=WwJWJmg0t1-GhG7G","46053",""
"Flame","Dunes","R15 Skipless","32.9","https://youtu.be/hlctCJcyShg?si=N08PT0_qMowZhqG3","46053",""
"Altensee","Disaster Valley","Skip IGT","15.1","https://youtu.be/Mcjyt07q_wA","46053",""
"Flame","Crystal Mine","R15 Skip","24.1","https://youtu.be/K6LV0FPEVkI?si=hKU90qWiKkf4j25T","46054",""
"Arcie","Floatroads","R6 Skipless","26.2","https://youtu.be/gx5HuJbuGbg","46056",""
"Arcie","Mystical Gorge","R15 Skipless","15.9","https://youtu.be/xJ94q8jHYUs","46056",""
"Flame","Canyon","R15 Skipless","15.6","https://youtu.be/CeqwMXOp5zA?si=ezIVmOxuuZwXfnJK","46056",""
"Flame","Legacy","R15 Skipless","31.4","https://youtu.be/-XWHiVxcuJM?si=_X4IQFwOz6X5TSQq","46056",""
"Arcie","Skyscrapers","R15 Skipless","28.9","https://youtu.be/QY1qTHqgiq4","46057",""
"Arcie","Skyscrapers","R15 Skip","22.4","https://youtu.be/sSWmY7FJE4c","46057",""
"Arcie","Skyscrapers","Skip EGT","22.3","https://www.youtube.com/watch?v=sSWmY7FJE4c&feature=youtu.be","46057",""
"Spencer698","River of Ice","R6 Skipless","12.9","https://cdn.discordapp.com/attachments/1404869632120197201/1468777264542908439/8mb.video-kGb-T5GPaQGg.mov?ex=698540ec&is=6983ef6c&hm=cd403b06d909a0aa1ec467774ee50893f2e92a4c13ec879b38673ab703b01815&","46057","Mobile"
"Arcie","Mystical Gorge","Skipless EGT","15.883","https://www.youtube.com/watch?v=xJ94q8jHYUs&feature=youtu.be","46057",""
"Max","The Emerald Isle","R6 Skipless","19.3","https://cdn.discordapp.com/attachments/993347413442056192/1469046069609627835/The_Emerald_Isle_19.3.mp4?ex=69863b44&is=6984e9c4&hm=b072cbfe64379a4672404bb58beaf427435758ca98583848fd09e1fd00c191a2&","46058",""
"Arcie","Skyscrapers","R15 Skip","28.8","https://youtu.be/CIrPPFNkGlU","46059",""
"Arcie","Skyscrapers","Skip EGT","22.283","https://youtu.be/lhgGz7NgmBU","46059",""
"Arcie","Skyscrapers","Skip IGT","22.3","https://youtu.be/lhgGz7NgmBU","46059",""
"Arcie","Skyscrapers","R15 Skip","22.3","https://youtu.be/lhgGz7NgmBU","46059",""
"Gavin","Frosted Fortress","R6 Skip","35.3","https://youtu.be/uC9cV5QK42w","46060",""
"Shane","Northern Cliffs","Skip IGT","6.6","https://youtu.be/CZXNleMPUMk","46060",""
"Shane","Northern Cliffs","Skip EGT","6.417","https://youtu.be/CZXNleMPUMk","46060",""
"Shane","Northern Cliffs","Skip IGT","6.5","https://youtu.be/yTDwmtcsCYY","46060",""
"Shane","Northern Cliffs","Skipless EGT","13.167","https://youtu.be/3O2PIUyXGrE","46060",""
"Evelyn","Frosted Fortress","R6 Skip","35.7","https://www.youtube.com/watch?v=vmOQofqpbSM","46060",""
"miklay","River of Ice","Skipless IGT","12.8","https://youtu.be/rLp6cvQmRz0","46061",""
"Shane","Cosmic Cliffside","Skip IGT","13.6","https://youtu.be/pwvnveYmKZY","46061",""
"Shane","Shipwrecked","Skipless IGT","21.7","https://youtu.be/sgplfrO5NNM","46061",""
"Shane","Shipwrecked","Skipless EGT","21.7","https://youtu.be/sgplfrO5NNM","46061",""
"Arcie","Skyscrapers","Skip IGT","22.1","https://youtu.be/v4nXEs7eTcE","46061",""
"Arcie","Skyscrapers","Skip EGT","22.017","https://youtu.be/v4nXEs7eTcE","46061",""
"Arcie","Skyscrapers","Skipless EGT","28.533","https://youtu.be/QUFd3blUmvI","46061",""
"Jordan","Cosmic Cliffside","Skip IGT","14.6","https://youtube.com/shorts/LW1KkS7JmCs?si=zzwQj9oU8iW0GbVJ","46061","Mobile"
"Jordan","Shipwrecked","R6 Skip","24.1","https://youtube.com/shorts/nZmKvk-6M_4?feature=share","46064","Mobile"
"miklay","Skyscrapers","Skip IGT","22.3","https://youtu.be/wuHLGs4J-Ko","46064",""
"Nugglei","Northern Cliffs","R15 Skip","6.3","https://youtu.be/B1IHPGMqjbA","46066",""
"Arcie","Shipwrecked","Skipless IGT","21.6","https://youtu.be/qx3BkrZTaNQ","46066",""
"Arcie","Shipwrecked","Skipless EGT","21.55","https://youtu.be/qx3BkrZTaNQ","46066",""
"Arcie","Shipwrecked","Skip IGT","16.5","https://youtu.be/q56T_Ea4MsU","46066",""
"Arcie","Shipwrecked","Skip EGT","16.433","https://youtu.be/q56T_Ea4MsU","46066",""
"Arcie","Acid Realm","Skipless EGT","37.267","https://youtu.be/XTqNnd4ALoA","46066",""
"Shane","The Realm Between","Skip IGT","23.6","https://youtu.be/f7XXB5trzmI","46067",""
"NHL","The Realm Between","Skip IGT","23.4","https://youtu.be/OidCNdAIPwc?si=GqXnHj3XqFoeZcIx","46067","Mobile"
"Gavin","The Realm Between","R15 Skip","23.9","https://youtu.be/MpJJpMkxAC4","46067",""
"Gavin","The Realm Between","Skip IGT","22.4","https://youtu.be/8pXFaXLhA1s","46067",""
"Shane","Tropical Islands","Skipless EGT","46.533","https://youtu.be/IJYFWFzQB3s","46067",""
"Vegeta","Shipwrecked","Skip IGT","14.9","https://youtu.be/p2_BFa-knno","46068",""
"Arcie","Laser Tag","Skipless EGT","22.733","https://www.youtube.com/watch?v=aEgPcgnILXw","46068",""
"NHL","Frozen","Skipless IGT","25","https://youtu.be/pzQvQanhma8?si=WRpOZH5FIPW136nm","46068","Mobile"
"NHL","Frozen","Skipless EGT","25","https://youtu.be/pzQvQanhma8?si=WRpOZH5FIPW136nm","46068","Mobile"
"miklay","Jurassic Coast","R6 Skipless","16.5","https://youtu.be/ww87bC8q-0Y","46068",""
"Nugglei","Pastel Valley","R15 Skip","21.7","https://youtu.be/afF30mVL8l4","46069",""
"Arcie","Laser Tag","Skipless EGT","22.717","https://youtu.be/psqDQWp9RCE","46069",""
"Vegeta","Ravine","Skip IGT","9.1","https://youtu.be/3oUBIGZkVrw","46069",""
"Vegeta","Melodical Fantasy","Skip IGT","35.9","https://youtu.be/Pb7OEebQBfU","46070",""
"Altensee","Island Route","Skipless EGT","32.283","https://youtu.be/c4YnyeUidCE","46070",""
"Shane","Crystal Mine","Skipless EGT","24.283","https://youtu.be/WCRduYm7ZhU","46070",""
"Shane","Crystal Mine","Skip IGT","23.3","https://youtu.be/qDcG1mlAohw","46070",""
"Altensee","Winter Cove","Skip IGT","13.1","https://youtu.be/cw4_nb69OUQ","46071",""
"Altensee","Winter Cove","Skip EGT","13.1","https://youtu.be/cw4_nb69OUQ","46071",""
"Max","Crystal Mine","R6 Skipless","24.6","https://cdn.discordapp.com/attachments/993347413442056192/1474579164064383231/crystal_mine_24.6.mp4?ex=699a5c5d&is=69990add&hm=2d2d6532436a5b51da77e7b45b91384e99c20181b2842c14f379e42c8c84d2f8&","46073",""
"Nugglei","The Realm Between","Skipless EGT","31.95","https://www.youtube.com/watch?v=yVkgtTZgRMA","46073",""
"Nugglei","The Realm Between","Skipless EGT","31.933","https://www.youtube.com/watch?v=c0mSWe-lTlU","46073",""
"Arcie","Island Route","Skipless EGT","32.35","https://youtu.be/rLD3j91fajE","46073",""
"Arcie","Island Route","Skipless IGT","32.5","https://youtu.be/rLD3j91fajE","46073",""
"Gavin","Taiga","Skipless IGT","19.2","https://youtu.be/m_pHoszgirI","46073",""
"Gavin","Melodical Fantasy","Skipless IGT","41.8","https://youtu.be/odZtTXMCeW8","46073",""
"Gavin","Melodical Fantasy","Skipless EGT","41.85","https://youtu.be/odZtTXMCeW8","46073",""
"Nugglei","The Realm Between","Skipless EGT","31.917","https://www.youtube.com/watch?v=eXHgyUvYFcs","46074",""
"Nugglei","The Realm Between","Skipless EGT","31.883","https://youtu.be/F0Cg2p16if0","46074",""
"Nugglei","The Realm Between","Skipless IGT","31.9","https://youtu.be/2kjPnXyVUuM","46074",""
"Nugglei","Shipwrecked","R6 Skip","20","https://youtu.be/F5ARH4xEGTc","46074",""
"Nugglei","Ancient Tomb","R6 Skipless","33.4","https://youtu.be/-MKGTSX6tqA","46074",""
"Gavin","Ancient Tomb","R6 Skipless","33.4","https://youtu.be/17ya6a5u3TM","46074",""
"Gavin","Shipwrecked","R6 Skip","20","https://youtu.be/CmZPYLnutZM","46074",""
"Nugglei","Honeycomb Run","R6 Skip","15.1","https://youtu.be/uOVtPBqIXgQ","46074",""
"Nugglei","The Realm Between","R6 Skip","26.6","https://youtu.be/Nje5YJ7V4e4","46074",""
"Shane","Melodical Fantasy","Skipless EGT","41.833","https://youtu.be/P4cXwDI8Kk4","46074",""
"Nugglei","Frosted Fortress","R6 Skip","35.3","https://youtu.be/U0nur_7u-ag","46075",""
"Arcie","Ravine","Skipless EGT","15.567","https://youtu.be/Bx9o3GNHCFk","46075",""
"Vegeta","The Realm Between","R6 Skip","25.7","https://youtu.be/fMQrRJ-oZ-o","46075",""
"Vegeta","Taiga","Skipless IGT","19.2","https://youtu.be/hcCqHS3Asc4","46075",""
"Jordan","Laser Tag","Glitch","9.7","https://youtube.com/shorts/F6vR7VBsCeA?si=Ob-KQn-vpzl0LGUC","46075",""
"Gavin","Ancient Tomb","R15 Skipless","33.2","https://youtu.be/qPxNvRz6xGc","46076",""
"Gavin","Heist","R15 Skipless","26.7","https://youtu.be/qXJ1z0Xf0N0","46076",""
"Gavin","Heist","Skipless IGT","26.7","https://youtu.be/qXJ1z0Xf0N0","46076",""
"Gavin","Heist","R6 Skipless","26.7","https://youtu.be/2Kz4rx-YMlY","46076",""
"Vegeta","Ravine","Skip IGT","9","https://youtu.be/AIeJ2dyZhzA","46076",""
"NHL","Ravine","Skip IGT","9.7","https://discord.com/channels/582916403691257876/993347413442056192/1475663830284501014","46076","Mobile"
"NHL","Mystic Alps","Skip IGT","29.3","https://discord.com/channels/582916403691257876/993347413442056192/1475665879374237867","46076","Mobile"
"Gavin","Ravine","R6 Skipless","15.7","https://youtu.be/q3PlI_FMmPQ","46076",""
"Vegeta","Ravine","Skip EGT","8.95","https://youtu.be/AIeJ2dyZhzA","46076",""
"Nugglei","Heights","Skip IGT","7.7","https://www.youtube.com/watch?v=J_PF0bN3MGM","46076",""
"Nugglei","Shipwrecked","Skip IGT","15.2","https://youtu.be/JLwlSM9FaGs","46076",""
"Gavin","Magma Cavern","R15 Skipless","36.2","https://youtu.be/gOBDXnkCVk8","46076",""
"Gavin","Magma Cavern","Skipless IGT","35.7","https://youtu.be/VEh-CWLU_aU","46077",""
"Max","Northern Cliffs","R6 Skipless","13.4","https://www.youtube.com/watch?v=7A8K9Q5xU4w","46077",""
"Max","The Orion Disaster","R6 Skipless","16.1","https://cdn.discordapp.com/attachments/993347413442056192/1475962798268874905/the_orion_disaster_16.1.mp4?ex=699f64f9&is=699e1379&hm=ecf43a6e1e6165005601806f49ef47c13d9cd2b8a034e0283974b2f1a28d87ef&","46077",""
"Gavin","Northern Cliffs","R6 Skipless","13.4","https://youtu.be/kG4AKgpvVrM","46077",""
"Max","Jurassic Coast","R6 Skipless","16.4","https://cdn.discordapp.com/attachments/993347413442056192/1475993377374736676/jurassic_coast_16.4.mp4?ex=699f8173&is=699e2ff3&hm=b485c648653152626405dc8a3b9b528205b897287d15a562b7f4cb4f1064c1f6&","46077",""
"Gavin","Disaster Valley","R15 Skipless","32.7","https://youtu.be/UebrU3G7t78","46077",""
"Gavin","Western Bluffs","R15 Skipless","18.3","https://youtu.be/nKdFvHL73Jc","46077",""
"Gavin","Mystic Alps","R15 Skipless","26.7","https://youtu.be/zLggZYYxGPc","46077",""
"Gavin","Mystic Alps","R15 Skip","20.3","https://youtu.be/8cBX0QQP0PQ","46077",""
"Arcie","Laser Tag","R6 Skipless","22.9","https://youtu.be/0WqFnY3qzwc","46078",""
"Arcie","Taiga","Skipless IGT","19.3","https://youtu.be/xnDZ8rpJAV0","46078",""
"Arcie","Taiga","Skipless EGT","19.217","https://youtu.be/xnDZ8rpJAV0","46078",""
"Arcie","Cavern of Darkness","Skipless IGT","22.5","https://youtu.be/xDBncRVYIe4","46078",""
"Arcie","Cavern of Darkness","Skipless EGT","22.417","https://youtu.be/xDBncRVYIe4","46078",""
"Arcie","Island Route","Skipless IGT","32.3","https://youtu.be/7UjkNhb6c7s","46078",""
"Arcie","Island Route","Skipless EGT","32.3","https://youtu.be/7UjkNhb6c7s","46078",""
"Gavin","Mystic Alps","R15 Skipless","26.5","https://youtu.be/pkildL2HPdY","46078",""
"Gavin","Ravine","Skip IGT","10","https://youtu.be/VePZzirjX_Y","46078",""
"Gavin","Dragons Lair","R15 Skipless","28.5","https://youtu.be/xsHAsErQYxQ","46078",""
"Vegeta","Ravine","R15 Skip","9.5","https://youtu.be/WDz4VHSh2hs","46078",""
"Shane","Island Route","Skipless EGT","32.35","https://youtu.be/rK16vuIZnrg","46078",""
"Max","Legacy","R6 Skipless","31.2","https://cdn.discordapp.com/attachments/993347413442056192/1476357402092638268/legacy_31.2.mp4?ex=69a0d47a&is=699f82fa&hm=7ea1a012c90edb9dbb6f4bcf8e59c5709fbe24a2eb356e8903f9a7cadb060ef7&","46078",""
"Gavin","Island Route","Skipless IGT","32.3","https://youtu.be/73d-FKUQhM0","46078",""
"Max","Dunes","R6 Skipless","32.7","https://cdn.discordapp.com/attachments/993347413442056192/1476362495852806175/dunes_32.7.mp4?ex=69a0d938&is=699f87b8&hm=e58e23abfced78303a7fb981810eb3c7f623eb2b69c1a48f3541cfb714717814&","46078",""
"Jordan","Island Route","Skipless IGT","32.9","https://discord.com/channels/582916403691257876/993347413442056192/1476362485773897930","46078","Mobile"
"Gavin","Northern Cliffs","R15 Skip","6.8","https://youtu.be/mpl0HnbnP9A","46078",""
"Arcie","Island Route","Skipless EGT","32.267","https://youtu.be/_CQp27ClxXY","46078",""
"Gavin","Ravine","R15 Skip","10","https://youtu.be/VePZzirjX_Y","46078",""
"Vegeta","Cosmic Cliffside","R15 Skip","13.4","https://youtu.be/Gb65IyOaDFI","46079",""
"Arcie","Reflection","Skipless EGT","31.517","https://youtu.be/_AJ1FVuy0_8","46079",""
"Arcie","Skyscrapers","Skipless EGT","28.5","https://youtu.be/PrZRaZaTvec","46079",""
"Max","Heights","R6 Skipless","16.7","https://cdn.discordapp.com/attachments/993347413442056192/1476713123871326310/heights_16.7_no_audio.mp4?ex=69a21fc4&is=69a0ce44&hm=c316e34eb17c7694594fcaa8d1f0f1be1c12a3d29fc9944b3c312a093b9e586b&","46079",""
"Max","Canyon","R6 Skipless","15.4","https://cdn.discordapp.com/attachments/993347413442056192/1476715610233634957/canyon_15.4.mp4?ex=69a22215&is=69a0d095&hm=12f6df5d46ab1ba2d25649fa5cc0ff6f39a7ab1fb02913c37cffe1f224a84c5a&","46079",""
"Max","Dragons Lair","R6 Skipless","28.7","https://discord.com/channels/582916403691257876/993347413442056192/1476719786024243364","46079",""
"Jordan","Ancient Tomb","Skipless IGT","34.4","https://discord.com/channels/582916403691257876/993347413442056192/1476724940651630766","46079","Mobile"
"Shane","Winter Cove","Skipless EGT","17.583","https://youtu.be/nB1DL9YrwGU","46079",""
"Shane","Winter Cove","Skip IGT","13.9","https://youtu.be/WMhXQDKiz7w","46079",""
"Arcie","Frozen","Skipless EGT","24.967","https://www.youtube.com/watch?v=6IQYv4lD-wE","46080",""
"Jordan","Northern Cliffs","Skip IGT","7.6","https://discord.com/channels/582916403691257876/993347413442056192/1477091061649117406","46080","Mobile"
"Max","Acid Realm","R6 Skipless","37.8","https://discord.com/channels/582916403691257876/993347413442056192/1477086875981447178","46080",""
